"CNPJ_Companhia","Data_Referencia","Versao","ID_Documento","Data_Inicio_Exercicio_Social","Data_Fim_Exercicio_Social","Total_Remuneracao","Orgao_Administracao","Numero_Membros","Total_Remuneracao_Orgao","Numero_Membros_Remunerados","Salario","Beneficios_Diretos_Indiretos","Participacoes_Comites","Outros_Valores_Fixos","Descricao_Outros_Remuneracoes_Fixas","Bonus","Participacao_Resultados","Participacao_Reunioes","Outros_Valores_Variaveis","Comissoes","Descricao_Outros_Remuneracoes_Variaveis","Pos_emprego","Cessacao_Cargo","Baseada_Acoes","Observacao"
"02.193.750/0001-52","2021-01-01",12,110454,"2020-01-01","2020-12-31",1124000,"Conselho Fiscal",3,85000,3,85000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.193.750/0001-52","2021-01-01",12,110454,"2019-01-01","2019-12-31",1399000,"Conselho de Administração",5,894000,5,853000,41000,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.193.750/0001-52","2021-01-01",12,110454,"2019-01-01","2019-12-31",1399000,"Diretoria Estatutária",2,405000,2,405000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.193.750/0001-52","2021-01-01",12,110454,"2019-01-01","2019-12-31",1399000,"Conselho Fiscal",3,1e+05,3,1e+05,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.193.750/0001-52","2021-01-01",12,110454,"2018-01-01","2018-12-31",1442000,"Conselho de Administração",5,716000,5,679000,0,37000,0,"",0,0,0,0,0,"",0,0,0,""
"02.193.750/0001-52","2021-01-01",12,110454,"2018-01-01","2018-12-31",1442000,"Diretoria Estatutária",2,626000,2,626000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.193.750/0001-52","2021-01-01",12,110454,"2018-01-01","2018-12-31",1442000,"Conselho Fiscal",3,1e+05,3,1e+05,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.221.531/0001-30","2021-01-01",4,110384,"2021-01-01","2021-12-31",1013201.73,"Conselho de Administração",4,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/N° 01/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"02.221.531/0001-30","2021-01-01",4,110384,"2021-01-01","2021-12-31",1013201.73,"Diretoria Estatutária",2,1013201.73,1,616591.33,71142.19,0,198528.07,"Previdência Social e FGTS",0,126940.13,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/N° 01/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"02.221.531/0001-30","2021-01-01",4,110384,"2020-01-01","2020-12-31",2497469.37,"Conselho de Administração",3,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/N° 01/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"02.221.531/0001-30","2021-01-01",4,110384,"2020-01-01","2020-12-31",2497469.37,"Diretoria Estatutária",2,2497469.37,1,764061.57,57852.54,0,310555.26,"Previdência Social e FGTS",0,1365000,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/N° 01/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"02.221.531/0001-30","2021-01-01",4,110384,"2019-01-01","2019-12-31",2958369.51,"Conselho de Administração",5,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/N° 01/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"02.221.531/0001-30","2021-01-01",4,110384,"2019-01-01","2019-12-31",2958369.51,"Diretoria Estatutária",2,2958369.51,2,1053471,97569.79,0,326154.72,"Previdência Social e FGTS",0,1481174,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/N° 01/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"02.221.531/0001-30","2021-01-01",4,110384,"2018-01-01","2018-12-31",1532494,"Conselho de Administração",6,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/N° 01/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"02.221.531/0001-30","2021-01-01",4,110384,"2018-01-01","2018-12-31",1532494,"Diretoria Estatutária",2,1532494,2,1237061,132023,0,439827,"Previdência Social e FGTS",0,1532494.06,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/N° 01/2021, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"02.255.187/0001-08","2021-01-01",3,108394,"2021-01-01","2021-12-31",2887989,"Conselho de Administração",3.33,496000,2.66,496000,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros do Conselho de Administração da Companhia foi calculado em linha com as disposições do Ofício-.Circular CVM/SEP nº 01/2021"
"02.255.187/0001-08","2021-01-01",3,108394,"2021-01-01","2021-12-31",2887989,"Diretoria Estatutária",3.66,2391989,3.66,1523239,33949,0,0,"N/A",834801,0,0,0,0,"N/A",0,0,0,"O número de membros da Diretoria Estatutária da Companhia foi calculado em linha com as disposições do Ofício-.Circular CVM/SEP nº 01/2021"
"02.255.187/0001-08","2021-01-01",3,108394,"2021-01-01","2021-12-31",2887989,"Conselho Fiscal",0,0,0,0,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros do Conselho Fiscal da Companhia foi calculado em linha com as disposições do Ofício-.Circular CVM/SEP nº 01/2021"
"02.255.187/0001-08","2021-01-01",3,108394,"2020-01-01","2020-12-31",1073667,"Conselho de Administração",0,0,0,0,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros do Conselho de Administração da Companhia foi calculado em linha com as disposições do Ofício-.Circular CVM/SEP nº 01/2021"
"02.255.187/0001-08","2021-01-01",3,108394,"2020-01-01","2020-12-31",1073667,"Diretoria Estatutária",3.5,1073667,3.5,779596,7810,0,0,"N/A",286262,0,0,0,0,"N/A",0,0,0,"O número de membros da Diretoria Estatutária da Companhia foi calculado em linha com as disposições do Ofício- .Circular CVM/SEP nº 01/2021. O valor da remuneração total dos diretores estatutários reportada neste item 13.2 não reflete o valor constante nas Demonstrações Financeiras da Companhia, uma vez que estas últimas consideram a remuneração dos diretores estatutários e não estatutários."
"02.255.187/0001-08","2021-01-01",3,108394,"2020-01-01","2020-12-31",1073667,"Conselho Fiscal",0,0,0,0,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros do Conselho Fiscal da Companhia foi calculado em linha com as disposições do Ofício- .Circular CVM/SEP nº 01/2021"
"02.255.187/0001-08","2021-01-01",3,108394,"2019-01-01","2019-12-31",143202,"Conselho de Administração",0,0,0,0,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros do Conselho de Administração da Companhia foi calculado em linha com as disposições do Ofício-.Circular CVM/SEP nº 01/2021"
"02.255.187/0001-08","2021-01-01",3,108394,"2019-01-01","2019-12-31",143202,"Diretoria Estatutária",1.5,143202,1.5,143202,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros da Diretoria Estatutária da Companhia foi calculado em linha com as disposições do Ofício- .Circular CVM/SEP nº 01/2021. O valor da remuneração total dos diretores estatutários reportada neste item 13.2 não reflete o valor constante nas Demonstrações Financeiras da Companhia, uma vez que estas últimas consideram a remuneração dos diretores estatutários e não estatutários."
"02.255.187/0001-08","2021-01-01",3,108394,"2019-01-01","2019-12-31",143202,"Conselho Fiscal",0,0,0,0,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros do Conselho Fiscal da Companhia foi calculado em linha com as disposições do Ofício- .Circular CVM/SEP nº 01/2021"
"02.255.187/0001-08","2021-01-01",3,108394,"2018-01-01","2018-12-31",68699,"Conselho de Administração",0,0,0,0,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros do Conselho de Administração da Companhia foi calculado em linha com as disposições do Ofício-.Circular CVM/SEP nº 01/2021."
"02.255.187/0001-08","2021-01-01",3,108394,"2018-01-01","2018-12-31",68699,"Diretoria Estatutária",1,68699,1,68699,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros da Diretoria Estatutária da Companhia foi calculado em linha com as disposições do Ofício- .Circular CVM/SEP nº 01/2021. O valor da remuneração total dos diretores estatutários reportada neste item 13.2 não reflete o valor constante nas Demonstrações Financeiras da Companhia, uma vez que estas últimas consideram a remuneração dos diretores estatutários e não estatutários."
"02.255.187/0001-08","2021-01-01",3,108394,"2018-01-01","2018-12-31",68699,"Conselho Fiscal",0,0,0,0,0,0,0,"N/A",0,0,0,0,0,"N/A",0,0,0,"O número de membros do Conselho Fiscal da Companhia foi calculado em linha com as disposições do Ofício- .Circular CVM/SEP nº 01/2021"
"02.258.422/0001-97","2021-01-01",3,110993,"2019-01-01","2019-12-31",68096.67,"Conselho de Administração",3,35928,3,35928,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.258.422/0001-97","2021-01-01",3,110993,"2019-01-01","2019-12-31",68096.67,"Diretoria Estatutária",3,32168.67,3,32168.67,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.258.422/0001-97","2021-01-01",3,110993,"2018-01-01","2018-12-31",60102,"Conselho de Administração",3,34344,3,34344,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.258.422/0001-97","2021-01-01",3,110993,"2018-01-01","2018-12-31",60102,"Diretoria Estatutária",3,25758,3,25758,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.281.836/0001-37","2021-01-01",3,109933,"2019-01-01","2019-12-31",5052400,"Conselho de Administração",3,302400,3,252000,0,0,50040,"N/A",0,0,0,0,0,"N/A",0,0,0,""
"02.281.836/0001-37","2021-01-01",3,109933,"2019-01-01","2019-12-31",5052400,"Diretoria Estatutária",2,4565441,0,1916341,25517,0,383268,"",1866930,0,0,373386,0,"",0,0,0,""
"02.281.836/0001-37","2021-01-01",3,109933,"2019-01-01","2019-12-31",5052400,"Conselho Fiscal",2,184559,0,153799,0,0,30760,"N/A",0,0,0,0,0,"N/A",0,0,0,""
"02.281.836/0001-37","2021-01-01",3,109933,"2018-01-01","2018-12-31",3309659,"Conselho de Administração",7,161663,0,134719,0,0,26944,"",0,0,0,0,0,"",0,0,0,""
"02.281.836/0001-37","2021-01-01",3,109933,"2018-01-01","2018-12-31",3309659,"Diretoria Estatutária",2,2991702,0,2324004,25834,0,470784,"",142567,0,0,28513,0,"",0,0,0,""
"02.281.836/0001-37","2021-01-01",3,109933,"2018-01-01","2018-12-31",3309659,"Conselho Fiscal",2.75,156294,0,130245,0,0,26049,"",0,0,0,0,0,"",0,0,0,""
"02.286.479/0001-08","2021-01-01",4,109036,"2021-01-01","2021-12-31",4e+06,"Diretoria Estatutária",3,4e+06,1,1822097.79,45994.5,0,0,"",0,2000713.39,0,0,0,"",113149.36,0,0,"Para a remuneração global prevista para 2021, não foram considerados os encargos sociais incidentes sobre a remuneração da administração, emlinha com o disposto no item 10.2.13 (b) do Ofício-Circular/CVM/SEP/Nº01/2021. Para os exercícios anteriores, em linha com a recomendação vigente à época pela CVM, os valores de encargos foram considerados parte da remuneração global dos administradores."
"02.286.479/0001-08","2021-01-01",4,109036,"2020-01-01","2020-12-31",2511188.44,"Diretoria Estatutária",3,2511188.44,1,935247.93,16626.94,0,419383.99,"As outras remunerações fixas referem-se a encargos sociais (INSS e FGTS).",0,1077457.03,0,0,0,"",62472.55,0,0,""
"02.286.479/0001-08","2021-01-01",4,109036,"2019-01-01","2019-12-31",3897098.46,"Diretoria Estatutária",3,2449687.39,1,935247.93,16626.94,0,357882.94,"As outras remunerações fixas referem-se a encargos sociais (INSS e FGTS).",0,1077457.03,0,0,0,"",62472.55,0,0,""
"02.286.479/0001-08","2021-01-01",4,109036,"2018-01-01","2018-12-31",8719218.19,"Diretoria Estatutária",3,8719218.19,2.33,5581775.52,76257.36,0,1282923.33,"As outras remunerações fixas referem-se a encargos sociais (INSS e FGTS).",0,903515.19,0,0,0,"",874746.79,0,0,""
"02.291.077/0001-93","2021-01-01",2,103648,"2021-01-01","2021-12-31",68393,"Conselho de Administração",2,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.291.077/0001-93","2021-01-01",2,103648,"2021-01-01","2021-12-31",68393,"Diretoria Estatutária",2,68393,1,68393,5473,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.291.077/0001-93","2021-01-01",2,103648,"2020-01-01","2020-12-31",65058.63,"Conselho de Administração",5,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.291.077/0001-93","2021-01-01",2,103648,"2020-01-01","2020-12-31",65058.63,"Diretoria Estatutária",2,65058.63,1,65058.63,5188.5,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.291.077/0001-93","2021-01-01",2,103648,"2019-01-01","2019-12-31",67929.61,"Diretoria Estatutária",2,67926.61,1,62880.19,5046.42,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.291.077/0001-93","2021-01-01",2,103648,"2018-01-01","2018-12-31",67000,"Conselho de Administração",5,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.291.077/0001-93","2021-01-01",2,103648,"2018-01-01","2018-12-31",67000,"Diretoria Estatutária",2,67000,1,67000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.302.100/0001-06","2021-01-01",5,110930,"2021-01-01","2021-12-31",3652000,"Conselho de Administração",6,52000,1,43333.33,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.302.100/0001-06","2021-01-01",5,110930,"2021-01-01","2021-12-31",3652000,"Diretoria Estatutária",7,3600000,6,1807094.19,210528.38,0,0,"",729313.33,0,0,0,0,"",142870,0,0,""
"02.302.100/0001-06","2021-01-01",5,110930,"2020-01-01","2020-12-31",3477935,"Conselho de Administração",6,43200,1,36000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.302.100/0001-06","2021-01-01",5,110930,"2020-01-01","2020-12-31",3477935,"Diretoria Estatutária",6,3434735,6,1682085,165588,0,0,"",755500,0,0,0,0,"",137026,0,0,""
"02.302.100/0001-06","2021-01-01",5,110930,"2019-01-01","2019-12-31",3328611,"Conselho de Administração",6,40532,1,33680,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.302.100/0001-06","2021-01-01",5,110930,"2019-01-01","2019-12-31",3328611,"Diretoria Estatutária",6,3288079,6,1627583,239775,0,0,"",664000,0,0,0,0,"",112982,0,0,""
"02.302.100/0001-06","2021-01-01",5,110930,"2018-01-01","2018-12-31",3216913,"Conselho de Administração",6,34848,1,29040,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"02.302.100/0001-06","2021-01-01",5,110930,"2018-01-01","2018-12-31",3216913,"Diretoria Estatutária",6,3182065,6,1535309,219546,0,0,"",651494,0,0,0,0,"",152632,0,0,""
"02.302.101/0001-42","2021-01-01",6,110476,"2021-01-01","2021-12-31",3331587.2,"Conselho de Administração",11,1049504.17,11,1049504.17,0,0,0,"",0,0,0,0,0,"",0,0,0,"1. Os números de membros de cada órgão foram apurados de acordo com o especificado no Ofício Circular CVM/SEP nº 02/2019.2. Foi considerada a remuneração paga para dois membros do CA que atuam também no Comitê de Auditoria.3. Conforme manifestação do colegiado CVM em 08/12/2020 e no Ofício Circular CVM/SEP nº 01/2021, os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de benefício de qualquer natureza dispostos na linha outros. Os valores podem ser consultados no item 13.16."
"02.302.101/0001-42","2021-01-01",6,110476,"2021-01-01","2021-12-31",3331587.2,"Diretoria Estatutária",4,1849439.97,4,1170096.53,152800,0,0,"",526543.44,0,0,0,0,"",0,0,0,"1. Os números de membros de cada órgão foram apurados de acordo com o especificado no Ofício Circular CVM/SEP nº 02/2019.2. Foi considerada a remuneração paga para dois membros do CA que atuam também no Comitê de Auditoria.3. Conforme manifestação do colegiado CVM em 08/12/2020 e no Ofício Circular CVM/SEP nº 01/2021, os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de benefício de qualquer natureza dispostos na linha outros. Os valores podem ser consultados no item 13.16. 4. Os benefícios lançados são relativos à Assistência Médica e Vale Refeição."
"02.302.101/0001-42","2021-01-01",6,110476,"2021-01-01","2021-12-31",3331587.2,"Conselho Fiscal",5,285210.9,5,285210.9,0,0,0,"",0,0,0,0,0,"",0,0,0,"1. Os números de membros de cada órgão foram apurados de acordo com o especificado no Ofício Circular CVM/SEP nº 02/2019.2. Conforme manifestação do colegiado CVM em 08/12/2020 e no Ofício Circular CVM/SEP nº 01/2021, os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de benefício de qualquer natureza dispostos na linha outros. Os valores podem ser consultados no item 13.16."
"02.302.101/0001-42","2021-01-01",6,110476,"2020-01-01","2020-12-31",3089876.99,"Conselho de Administração",10.83,1035792.11,10.83,1035792.11,0,0,0,"INSS EMPREGADOR",0,0,0,0,0,"",0,0,0,"1. Os números de membros de cada órgão foram apurados de acordo com o especificado no Ofício Circular CVM/SEP nº 02/2019.2. Foi considerada a remuneração paga para dois membros do CA que atuam também no Comitê de Auditoria.3. Conforme manifestação do colegiado CVM em 08/12/2020 e no Ofício Circular CVM/SEP nº 01/2021, os encargos sociais de ônus do empregador não estão abrangidos pelo conceito de benefício de qualquer natureza dispostos na linha outros. Os valores podem ser consultados no item 13.16."
