"CNPJ_CIA","DT_REFER","VERSAO","DENOM_CIA","CD_CVM","CATEG_DOC","ID_DOC","DT_RECEB","LINK_DOC"
"06.981.176/0001-58","2021-01-01",3,"CEMIG GERACAO E TRANSMISSAO S.A.",20320,"FRE NOVO",106692,"2021-07-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106692"
"06.981.176/0001-58","2021-01-01",4,"CEMIG GERACAO E TRANSMISSAO S.A.",20320,"FRE NOVO",110609,"2021-12-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110609"
"06.981.180/0001-16","2021-01-01",1,"CEMIG DISTRIBUICAO S.A.",20303,"FRE NOVO",105108,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105108"
"06.981.180/0001-16","2021-01-01",2,"CEMIG DISTRIBUICAO S.A.",20303,"FRE NOVO",105387,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105387"
"06.981.180/0001-16","2021-01-01",3,"CEMIG DISTRIBUICAO S.A.",20303,"FRE NOVO",106693,"2021-07-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106693"
"06.981.180/0001-16","2021-01-01",4,"CEMIG DISTRIBUICAO S.A.",20303,"FRE NOVO",110610,"2021-12-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110610"
"06.981.381/0001-13","2021-03-31",1,"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.",23981,"FRE NOVO",97813,"2020-10-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97813"
"06.981.381/0001-13","2021-03-31",2,"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.",23981,"FRE NOVO",99515,"2021-01-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99515"
"06.981.381/0001-13","2021-03-31",3,"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.",23981,"FRE NOVO",99839,"2021-02-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99839"
"06.981.381/0001-13","2021-03-31",4,"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.",23981,"FRE NOVO",106747,"2021-07-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106747"
"06.981.381/0001-13","2021-03-31",5,"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.",23981,"FRE NOVO",108105,"2021-08-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108105"
"07.040.108/0001-57","2021-01-01",1,"CAGECE - CIA DE AGUA E ESGOTO DO CEARA",18546,"FRE NOVO",104751,"2021-05-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104751"
"07.040.108/0001-57","2021-01-01",2,"CAGECE - CIA DE AGUA E ESGOTO DO CEARA",18546,"FRE NOVO",108596,"2021-09-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108596"
"07.040.108/0001-57","2021-01-01",3,"CAGECE - CIA DE AGUA E ESGOTO DO CEARA",18546,"FRE NOVO",108891,"2021-10-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108891"
"07.040.108/0001-57","2021-01-01",4,"CAGECE - CIA DE AGUA E ESGOTO DO CEARA",18546,"FRE NOVO",109522,"2021-11-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109522"
"07.040.108/0001-57","2021-01-01",5,"CAGECE - CIA DE AGUA E ESGOTO DO CEARA",18546,"FRE NOVO",110116,"2021-11-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110116"
"07.040.108/0001-57","2021-01-01",6,"CAGECE - CIA DE AGUA E ESGOTO DO CEARA",18546,"FRE NOVO",110998,"2021-12-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110998"
"07.043.628/0001-13","2021-01-01",1,"CLARO TELECOM PARTICIPAÇÕES S.A.",23531,"FRE NOVO",105295,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105295"
"07.047.251/0001-70","2021-01-01",1,"CIA ENERGETICA DO CEARA - COELCE",14869,"FRE NOVO",105656,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105656"
"07.047.251/0001-70","2021-01-01",2,"CIA ENERGETICA DO CEARA - COELCE",14869,"FRE NOVO",105880,"2021-06-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105880"
"07.047.251/0001-70","2021-01-01",4,"CIA ENERGETICA DO CEARA - COELCE",14869,"FRE NOVO",110872,"2021-12-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110872"
"07.119.838/0001-48","2021-01-01",1,"BRAZIL REALTY CIA SECURIT. CRÉD. IMOBILIÁRIOS",19720,"FRE NOVO",105330,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105330"
"07.206.816/0001-15","2021-01-01",1,"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS",20338,"FRE NOVO",105317,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105317"
"07.206.816/0001-15","2021-01-01",2,"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS",20338,"FRE NOVO",105725,"2021-06-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105725"
"07.206.816/0001-15","2021-01-01",3,"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS",20338,"FRE NOVO",107426,"2021-08-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107426"
"07.206.816/0001-15","2021-01-01",4,"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS",20338,"FRE NOVO",109450,"2021-11-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109450"
"07.206.816/0001-15","2021-01-01",5,"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS",20338,"FRE NOVO",110511,"2021-11-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110511"
"07.206.816/0001-15","2021-01-01",6,"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS",20338,"FRE NOVO",110919,"2021-12-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110919"
"07.237.373/0001-20","2021-01-01",1,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",105365,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105365"
"07.237.373/0001-20","2021-01-01",2,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",105732,"2021-06-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105732"
"07.237.373/0001-20","2021-01-01",3,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",106025,"2021-06-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106025"
"07.237.373/0001-20","2021-01-01",4,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",108619,"2021-09-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108619"
"07.237.373/0001-20","2021-01-01",5,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",108637,"2021-09-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108637"
"07.237.373/0001-20","2021-01-01",6,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",108818,"2021-09-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108818"
"07.237.373/0001-20","2021-01-01",7,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",109006,"2021-10-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109006"
"07.237.373/0001-20","2021-01-01",8,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",109140,"2021-10-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109140"
"07.237.373/0001-20","2021-01-01",9,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",110727,"2021-12-13","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110727"
"07.237.373/0001-20","2021-01-01",11,"BCO NORDESTE DO BRASIL S.A.",1228,"FRE NOVO",110999,"2021-12-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110999"
"07.253.321/0001-47","2021-01-01",1,"CARBOMIL SA MINER. E INDUSTRIA",14168,"FRE NOVO",105092,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105092"
"07.275.159/0001-68","2021-01-01",1,"PETROLEO LUB DO NORDESTE SA",9520,"FRE NOVO",104187,"2021-05-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104187"
"07.282.377/0001-20","2021-01-01",1,"ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A",24864,"FRE NOVO",105631,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105631"
"07.282.377/0001-20","2021-01-01",2,"ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A",24864,"FRE NOVO",106035,"2021-06-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106035"
"07.282.377/0001-20","2021-01-01",3,"ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A",24864,"FRE NOVO",110911,"2021-12-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110911"
"07.334.600/0001-35","2021-01-01",1,"MARINA DE IRACEMA PARK SA",16268,"FRE NOVO",104809,"2021-05-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104809"
"07.401.436/0001-31","2021-01-01",1,"ELDORADO BRASIL CELULOSE S.A.",22810,"FRE NOVO",105515,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105515"
"07.401.436/0001-31","2021-01-01",2,"ELDORADO BRASIL CELULOSE S.A.",22810,"FRE NOVO",106230,"2021-06-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106230"
"07.401.436/0001-31","2021-01-01",3,"ELDORADO BRASIL CELULOSE S.A.",22810,"FRE NOVO",108232,"2021-08-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108232"
"07.415.333/0001-20","2021-01-01",1,"SIMPAR S.A.",25003,"FRE NOVO",105386,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105386"
"07.415.333/0001-20","2021-01-01",2,"SIMPAR S.A.",25003,"FRE NOVO",107319,"2021-08-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107319"
"07.415.333/0001-20","2021-01-01",3,"SIMPAR S.A.",25003,"FRE NOVO",107775,"2021-08-13","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107775"
"07.415.333/0001-20","2021-01-01",4,"SIMPAR S.A.",25003,"FRE NOVO",108366,"2021-08-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108366"
"07.415.333/0001-20","2021-01-01",5,"SIMPAR S.A.",25003,"FRE NOVO",108634,"2021-09-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108634"
"07.415.333/0001-20","2021-01-01",6,"SIMPAR S.A.",25003,"FRE NOVO",108890,"2021-10-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108890"
"07.415.333/0001-20","2021-01-01",7,"SIMPAR S.A.",25003,"FRE NOVO",109721,"2021-11-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109721"
"07.415.333/0001-20","2021-01-01",8,"SIMPAR S.A.",25003,"FRE NOVO",110393,"2021-11-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110393"
"07.415.333/0001-20","2021-01-01",9,"SIMPAR S.A.",25003,"FRE NOVO",110802,"2021-12-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110802"
"07.437.016/0001-05","2021-01-01",1,"CINESYSTEM S.A.",23965,"FRE NOVO",105320,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105320"
"07.526.557/0001-00","2021-01-01",1,"AMBEV S.A.",23264,"FRE NOVO",105035,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105035"
"07.526.557/0001-00","2021-01-01",2,"AMBEV S.A.",23264,"FRE NOVO",105981,"2021-06-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105981"
"07.526.557/0001-00","2021-01-01",3,"AMBEV S.A.",23264,"FRE NOVO",106351,"2021-07-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106351"
"07.526.557/0001-00","2021-01-01",4,"AMBEV S.A.",23264,"FRE NOVO",108413,"2021-09-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108413"
"07.526.557/0001-00","2021-01-01",5,"AMBEV S.A.",23264,"FRE NOVO",110559,"2021-12-02","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110559"
"07.526.557/0001-00","2021-01-01",6,"AMBEV S.A.",23264,"FRE NOVO",110765,"2021-12-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110765"
"07.587.384/0001-30","2021-01-01",1,"PLANETA SECURITIZADORA S.A.",20222,"FRE NOVO",104687,"2021-05-21","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104687"
"07.594.978/0001-78","2021-01-01",1,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",104588,"2021-05-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104588"
"07.594.978/0001-78","2021-01-01",2,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",106099,"2021-06-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106099"
"07.594.978/0001-78","2021-01-01",3,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",106203,"2021-06-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106203"
"07.594.978/0001-78","2021-01-01",4,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",106356,"2021-07-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106356"
"07.594.978/0001-78","2021-01-01",5,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",106586,"2021-07-21","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106586"
"07.594.978/0001-78","2021-01-01",6,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",107352,"2021-08-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107352"
"07.594.978/0001-78","2021-01-01",7,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",108975,"2021-10-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108975"
"07.594.978/0001-78","2021-01-01",8,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",110312,"2021-11-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110312"
"07.594.978/0001-78","2021-01-01",9,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",110364,"2021-11-19","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110364"
"07.594.978/0001-78","2021-01-01",10,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",110534,"2021-11-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110534"
"07.594.978/0001-78","2021-01-01",11,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.",24260,"FRE NOVO",111017,"2021-12-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111017"
"07.628.528/0001-59","2021-06-30",1,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",98945,"2020-11-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=98945"
"07.628.528/0001-59","2021-06-30",2,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",99692,"2021-01-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99692"
"07.628.528/0001-59","2021-06-30",3,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",99739,"2021-01-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99739"
"07.628.528/0001-59","2021-06-30",4,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",99904,"2021-02-04","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99904"
"07.628.528/0001-59","2021-06-30",5,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",100187,"2021-02-12","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100187"
"07.628.528/0001-59","2021-06-30",6,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",100217,"2021-02-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100217"
"07.628.528/0001-59","2021-06-30",7,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",102572,"2021-03-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102572"
"07.628.528/0001-59","2021-06-30",8,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",104837,"2021-05-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104837"
"07.628.528/0001-59","2021-06-30",9,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",108878,"2021-10-04","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108878"
"07.628.528/0001-59","2021-06-30",11,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",109510,"2021-11-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109510"
"07.628.528/0001-59","2021-06-30",12,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",109959,"2021-11-12","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109959"
"07.628.528/0001-59","2021-06-30",13,"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS",20036,"FRE NOVO",110463,"2021-11-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110463"
"07.636.657/0001-99","2021-01-01",1,"AÇO VERDE DO BRASIL S.A",26425,"FRE NOVO",108101,"2021-08-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108101"
"07.659.538/0001-51","2021-01-01",1,"DINAMICA ENERGIA S.A.",20052,"FRE NOVO",100910,"2021-03-12","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100910"
"07.659.538/0001-51","2021-01-01",2,"DINAMICA ENERGIA S.A.",20052,"FRE NOVO",104828,"2021-05-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104828"
"07.659.538/0001-51","2021-01-01",3,"DINAMICA ENERGIA S.A.",20052,"FRE NOVO",108843,"2021-09-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108843"
"07.689.002/0001-89","2021-01-01",1,"EMBRAER S.A.",20087,"FRE NOVO",105292,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105292"
"07.689.002/0001-89","2021-01-01",2,"EMBRAER S.A.",20087,"FRE NOVO",108218,"2021-08-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108218"
"07.689.002/0001-89","2021-01-01",3,"EMBRAER S.A.",20087,"FRE NOVO",108476,"2021-09-03","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108476"
"07.689.002/0001-89","2021-01-01",4,"EMBRAER S.A.",20087,"FRE NOVO",109928,"2021-11-12","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109928"
"07.704.246/0001-93","2021-01-01",1,"DATORA PARTICIPAÇÕES E SERVIÇOS S.A.",26557,"FRE NOVO",108475,"2021-09-03","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108475"
"07.704.246/0001-93","2021-01-01",2,"DATORA PARTICIPAÇÕES E SERVIÇOS S.A.",26557,"FRE NOVO",110987,"2021-12-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110987"
"07.718.269/0001-57","2021-01-01",1,"SPRINGS GLOBAL PARTICIPACOES S.A.",20966,"FRE NOVO",104765,"2021-05-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104765"
"07.718.269/0001-57","2021-01-01",2,"SPRINGS GLOBAL PARTICIPACOES S.A.",20966,"FRE NOVO",106554,"2021-07-20","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106554"
"07.718.269/0001-57","2021-01-01",3,"SPRINGS GLOBAL PARTICIPACOES S.A.",20966,"FRE NOVO",106845,"2021-07-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106845"
